currency,detail_date,closing_price,24_hour_open,24h_high_usd,24h_low_usd
ETH,1/12/20,143.0715916414,144.8464765369,147.8492529133,142.0189513739
ETH,1/13/20,145.2809936515,143.0715231225,145.7229897092,141.7851073239
ETH,1/14/20,143.9369170091,145.3010869285,146.9424926044,142.1317501882
ETH,1/15/20,163.8546314577,143.5929432203,170.7564251758,143.5882635704
ETH,1/16/20,166.5383398703,163.8406103648,171.6563009014,158.8671804523
ETH,1/17/20,163.9372081347,166.3027404324,167.217221392,158.1935887276
ETH,1/18/20,171.5889767813,163.937012032,174.077917304,161.993060011
ETH,1/19/20,176.7004339689,171.5958831713,179.1611162983,164.9857579834
ETH,1/20/20,166.0633101409,176.6578850177,177.8974233599,161.6662374274
ETH,1/21/20,167.5725368448,166.0631809193,169.2062998749,161.0670262194
ETH,1/22/20,169.0544916457,167.3736339618,169.9529092157,164.1286409364
ETH,1/23/20,167.1518344609,169.0544205089,171.1612131665,165.682081616
ETH,1/24/20,162.6714166963,167.1518145691,167.82455463,158.8187964204
ETH,1/25/20,162.8065223703,162.3679148834,164.2163653709,155.2544170724
ETH,1/26/20,160.9178681144,162.8065025247,163.7269775155,157.3198028334
ETH,1/27/20,166.7218659174,160.9179031781,167.5504987233,159.1773128596
ETH,1/28/20,169.8001125623,166.722803283,171.7815362964,164.9161588519
ETH,1/29/20,173.5481484134,169.8014550205,174.2348638152,169.5018639747
ETH,1/30/20,175.4603220555,173.5175971105,178.2467886942,173.0267158889
ETH,1/31/20,186.2620413732,173.5603847394,186.3123395629,170.5479945252
ETH,2/1/20,181.7284342096,186.3285604061,186.6111016251,175.0291984558
ETH,2/2/20,182.7739888825,181.7283382141,184.0332784934,179.0145943471
ETH,2/3/20,189.3125531442,183.4823208273,193.2911003528,178.9859951724
ETH,2/4/20,189.2575928573,189.3134156538,195.0897200057,186.5603487449
ETH,2/5/20,188.6750821693,189.6130188487,191.3409660497,184.3270487816
ETH,2/6/20,204.5305348023,188.6684408803,207.4707775555,187.6323374327
ETH,2/7/20,211.2924866236,203.5375203255,216.13139851,201.0790494251
ETH,2/8/20,221.8331393853,211.2919392725,224.4646952586,210.8638616787
ETH,2/9/20,224.0294271926,221.8323626041,227.6191841955,213.2555275609
ETH,2/10/20,228.0443089591,223.318134481,230.8103671753,223.1313498232
ETH,2/11/20,223.3196378015,228.0450893991,229.5480392672,216.4743144543
ETH,2/12/20,237.8783454792,222.9542937233,239.6841923403,218.1670883963
ETH,2/13/20,268.3962677099,237.886199322,275.4723672202,236.4062898677
ETH,2/14/20,266.251814938,268.3807600766,277.9827304635,255.740906833
ETH,2/15/20,284.0004908975,268.580604928,285.4471774351,260.3258231085
ETH,2/16/20,267.3531862573,283.9993077954,289.0017948137,261.3504166183
ETH,2/17/20,255.3551842166,267.3499373926,273.9227613962,234.4556604486
ETH,2/18/20,261.1372306808,259.3453376205,263.2025109357,242.5995295198
ETH,2/19/20,281.3812072446,261.1376117575,286.3718583351,259.5321879605
ETH,2/20/20,265.1448245328,281.4042932001,286.7519742209,251.6772124517
ETH,2/21/20,259.714134462,258.8474449136,264.2184464238,246.1780144603
ETH,2/22/20,263.9493850062,259.7110003601,268.6092345691,254.0968941632
ETH,2/23/20,262.5732338444,265.6881601415,267.2730735118,256.7366519838
ETH,2/24/20,272.842806741,262.5691731011,275.3366176225,261.2756992842
ETH,2/25/20,263.8974852045,272.8473477755,277.7083620019,257.0230483126
ETH,2/26/20,251.9396762368,263.8960707449,267.0061490175,244.3759790891
ETH,2/27/20,225.6910701407,251.9397915485,251.9807182041,215.5426205679
ETH,2/28/20,228.5854083328,223.8823233419,238.428280975,210.1001735426
ETH,2/29/20,229.7854127591,227.627209955,234.7948751246,214.4878151301
ETH,3/1/20,223.4992880371,229.7860462083,233.2691991915,221.4456151215
ETH,3/2/20,218.7777359829,223.4992679279,227.7760850033,212.1268018259
ETH,3/3/20,230.8129519843,218.776883365,234.185262591,215.8928095208
ETH,3/4/20,224.6566350887,232.0343098569,232.6650573012,219.9493612118
ETH,3/5/20,223.5277346882,224.6562558794,229.047914002,220.4809357928
ETH,3/6/20,229.4143467317,223.5285236349,234.2592546315,223.5260538292
ETH,3/7/20,240.4900817249,228.9365790491,241.8133380628,227.9712265786
ETH,3/8/20,240.5548523654,240.5176726164,252.5990377317,236.612071398
ETH,3/9/20,204.4108196421,240.5743930247,240.652294944,203.5604328281
ETH,3/10/20,198.977350888,204.4095970244,209.7067017951,189.8228920363
ETH,3/11/20,203.1258771789,203.1224284151,206.4171339898,195.9137127231
ETH,3/12/20,194.4277839901,203.127774761,203.1525263169,181.7249688415
ETH,3/13/20,127.2928961752,194.4190713723,195.6348960324,125.3989109703
ETH,3/14/20,134.821028807,127.2961436395,142.7696370577,89.1220356489
ETH,3/15/20,124.9746147264,134.8209002257,138.6602972826,123.5202340222
ETH,3/16/20,123.7851092569,124.9783658884,140.1188474624,120.3637020825
ETH,3/17/20,107.8983447851,123.7056713865,125.3449192428,101.1181961754
ETH,3/18/20,118.3424035726,107.9063584543,120.9954964615,107.5406348059
ETH,3/19/20,116.6065978423,118.3389189259,119.0685754114,110.7148691528
ETH,3/20/20,140.8145457143,116.5963986521,143.5123451585,115.9858314049
ETH,3/21/20,131.7531579935,140.8218464886,153.1439813657,116.6076330798
ETH,3/22/20,133.0816861128,131.7649583177,137.8092859496,126.0691947833
ETH,3/23/20,123.2739471992,133.05697586,137.6053555232,122.3096235458
ETH,3/24/20,133.5701413598,122.4791515059,137.8896111553,119.7426464081
ETH,3/25/20,140.1136998719,133.5755785677,144.3268148247,133.0782176463
ETH,3/26/20,136.2496619479,140.1092093649,142.7179379418,133.2704226496
ETH,3/27/20,136.6194963443,136.3739675533,139.0568575645,133.702440094
ETH,3/28/20,137.3184524143,136.6185794206,141.802713768,134.9075113154
ETH,3/29/20,131.2719316892,137.3174606221,137.3480397441,125.3914770663
ETH,3/30/20,125.7283385468,131.2752902627,132.1039718049,124.0249906833
ETH,3/31/20,133.7604753284,124.4850282274,135.4305767649,124.1211867561
ETH,4/1/20,133.8929305752,133.7498003951,135.2848049753,130.6133358769
ETH,4/2/20,133.652561146,133.9133316211,134.9038179143,128.9923832621
ETH,4/3/20,142.5059265378,133.6531151819,149.9255285839,133.5361133453
ETH,4/4/20,141.9206657029,141.4470882982,146.9356897945,137.183130891
ETH,4/5/20,144.1399041259,141.9150412189,146.5603123356,139.0690012503
ETH,4/6/20,143.4993181165,144.4429550043,145.935556796,140.8570066108
ETH,4/7/20,165.9462413993,143.5003602665,167.6462617058,142.761690799
ETH,4/8/20,166.4521496289,165.9313096504,176.4758147451,162.493916018
ETH,4/9/20,172.8180918913,166.4529167677,174.5494637085,163.243218735
ETH,4/10/20,170.898713977,172.8060053028,173.7712735332,165.6592749018
ETH,4/11/20,158.3075978475,170.8986142448,171.0957701428,152.6164801913
ETH,4/12/20,158.0101429539,158.1338529173,161.5064601245,154.169460904
ETH,4/13/20,162.02302301,158.007009454,165.4789779607,155.3892854918
ETH,4/14/20,158.3185448242,162.0230236994,162.6436820411,150.2139599726
ETH,4/15/20,159.7720237128,158.1904743542,162.2260862684,155.7097621637
ETH,4/16/20,155.7292612634,159.769634395,161.4999131629,155.4397948079
ETH,4/17/20,174.0709971712,153.0130095367,174.5424392213,148.6120061603
ETH,4/18/20,170.4157420989,174.0950674544,174.9407824853,168.4524385031
ETH,4/19/20,188.1478721138,170.414499105,189.7083242888,170.414499105
ETH,4/20/20,182.8541797091,188.022837057,189.6751419615,176.5802220005
ETH,4/21/20,171.3567484442,182.8504561457,186.6824071534,167.0758817879
ETH,4/22/20,173.0543256318,171.3555134803,174.8467838051,168.6138451654
ETH,4/23/20,182.209943997,173.0531734723,184.2367889991,170.1791847887
ETH,4/24/20,189.0411510002,182.2104001292,193.4271813748,178.3381224275
ETH,4/25/20,186.7921766308,187.8383870206,189.9548662096,184.9609260102
ETH,4/26/20,193.6154221891,186.7922836107,198.1591867942,186.0531398714
ETH,4/27/20,195.0902574962,193.6142324268,199.9994174867,192.6599518934
ETH,4/28/20,197.0252359564,195.0914234001,199.2723365395,190.244903661
ETH,4/29/20,197.310224911,196.8082325841,198.0333933092,192.6974719385
ETH,4/30/20,215.2002836303,197.3100657691,219.3370900228,196.7336124476
ETH,5/1/20,210.6202341702,215.1289574035,227.4632500987,202.2787787926
ETH,5/2/20,212.3596701949,210.6227819507,217.5523222656,205.4940718338
ETH,5/3/20,214.7327163811,212.3608688402,215.8868401065,210.79816406
ETH,5/4/20,210.186762411,214.468866682,219.8058106908,205.7052979905
ETH,5/5/20,207.6209439135,210.1831644341,210.7856383804,195.3044076546
ETH,5/6/20,205.092216255,207.6194601556,211.873669248,201.4883896842
ETH,5/7/20,206.1612678004,205.5914139138,211.0983499235,202.2826851778
ETH,5/8/20,212.970768396,206.1614410139,215.2475411747,197.2693053261
ETH,5/9/20,213.6120027829,212.9740680423,216.724547681,207.348637873
ETH,5/10/20,211.372735156,213.620015018,215.3336101458,209.1647938328
ETH,5/11/20,188.6446608457,211.3656223364,212.1112049883,180.8481710937
ETH,5/12/20,186.0147754649,187.7541425977,193.7202067419,176.4929059586
ETH,5/13/20,189.8181868394,186.0055493026,192.3451120775,183.9696720261
ETH,5/14/20,199.471247703,190.0451615281,201.2871007591,188.7042576596
ETH,5/15/20,203.7694208006,199.4691312881,206.1465775264,196.0343206898
ETH,5/16/20,196.1392798869,203.2278953484,204.078240382,191.7253123368
ETH,5/17/20,201.4660091385,196.1356100257,203.2352094494,193.2292918609
ETH,5/18/20,207.4047794108,201.4678380536,209.741940357,199.714298253
ETH,5/19/20,214.5257267984,206.958977429,216.7254540057,206.9555381664
ETH,5/20/20,213.6812562322,214.5154874947,216.0656567187,209.3485393396
ETH,5/21/20,209.8536710415,213.6803599448,215.4787237115,206.0796064365
ETH,5/22/20,200.2877989063,209.8502129526,211.5762202129,191.5550319995
ETH,5/23/20,208.0416960737,200.2859745086,209.1385279314,196.2872486548
ETH,5/24/20,207.6257022565,208.0324657325,211.2689489963,204.8650978582
ETH,5/25/20,206.452974771,207.6066018029,210.5720353803,201.822772114
ETH,5/26/20,204.038221714,206.4468955111,206.4837506405,198.104269964
ETH,5/27/20,201.2088663208,204.0379521386,205.0093602657,197.0367907963
ETH,5/28/20,206.1006556031,201.2088663206,207.9944507042,200.5210605992
ETH,5/29/20,216.5178744013,206.0985450101,216.7993318037,202.1671566902
ETH,5/30/20,220.5019166374,216.5247350842,224.6402210043,216.2318115129
ETH,5/31/20,243.6303481192,220.8556352514,246.8044660661,218.8650761494
ETH,6/1/20,231.2504175786,243.6270585284,245.2636687554,229.7878560698
ETH,6/2/20,250.0599160501,231.2100601725,250.7284854657,230.6284228458
ETH,6/3/20,237.3090652858,250.0726041158,253.147878327,226.29373382
ETH,6/4/20,244.5193627884,237.3095508894,245.0051614421,233.6978643143
ETH,6/5/20,243.4132803896,244.5416669637,246.5683121705,236.4287199802
ETH,6/6/20,240.7663785849,243.420504845,248.0077120602,239.3617532687
ETH,6/7/20,242.3213962566,240.7523323749,244.67170298,238.0540542749
ETH,6/8/20,243.825655085,242.3213939748,245.2421558585,235.0061350069
ETH,6/9/20,247.0407955737,243.8256907979,247.2317980298,241.0991912782
ETH,6/10/20,244.5428506736,247.0468660299,249.7179110174,239.427573638
ETH,6/11/20,247.4454296066,244.5875966792,250.0458471899,242.4295597171
ETH,6/12/20,230.5056339076,247.4446279621,250.0579672684,226.1818994218
ETH,6/13/20,237.2197469187,230.5220549828,239.474035864,228.2728449325
ETH,6/14/20,238.2201400896,237.2259908291,238.7501715182,234.635040874
ETH,6/15/20,232.6132804986,238.2201400918,238.5668448215,229.9142633219
ETH,6/16/20,231.2550027053,232.6115651761,233.4718071922,218.2724276744
ETH,6/17/20,234.7509210246,231.2543429366,236.0721563915,228.898786026
ETH,6/18/20,234.0310260214,234.754450543,237.1685502278,227.6893279499
ETH,6/19/20,231.8059383408,234.0394744702,234.4131058609,227.7414772358
ETH,6/20/20,228.8903067734,231.8061482086,231.9706212969,226.5965290489
ETH,6/21/20,228.7451598817,228.8772879947,230.6571439769,225.8520172551
ETH,6/22/20,227.6154756679,228.7389242343,231.2319378901,227.047957336
ETH,6/23/20,243.2281939759,227.6089252779,246.7635912652,227.3859651164
ETH,6/24/20,242.9270899437,243.2114216762,245.0346187976,241.06684677
ETH,6/25/20,235.1756535949,242.927089944,249.1445582409,231.0995675089
ETH,6/26/20,232.5691463771,235.1886592592,235.3297723825,227.4208050094
ETH,6/27/20,229.9450697712,232.5696026564,233.3176591565,227.7160537178
ETH,6/28/20,221.4079023706,229.9394928887,231.2253372644,216.2631715344
ETH,6/29/20,224.1848295462,221.4086713152,227.804099542,218.1223887287
ETH,6/30/20,228.3333420231,224.1895353556,229.8553495685,221.2218593266
ETH,7/1/20,225.9467950844,228.3333292181,228.6460042421,222.9864633795
ETH,7/2/20,230.7048874981,225.6863921064,232.743117606,224.3149086425
ETH,7/3/20,226.7229790237,231.1948375875,232.1479266582,223.1761590164
ETH,7/4/20,226.3593386336,226.6998415409,228.2929203932,225.6915410007
ETH,7/5/20,228.8071990379,225.1198565553,230.5455781737,224.6385923645
ETH,7/6/20,227.0958437535,229.309123778,229.9518913392,223.464013225
ETH,7/7/20,238.9297010239,227.7624211284,240.9430667198,227.1229375302
ETH,7/8/20,238.4339891225,241.6816950102,243.6876558661,234.9989090195
ETH,7/9/20,248.281879338,239.5282277474,249.1250615449,238.0663647129
ETH,7/10/20,241.7872199263,247.2208495129,247.739365168,238.068827205
ETH,7/11/20,240.1467526502,242.080879565,242.2688319967,235.9863512158
ETH,7/12/20,238.9943354723,241.3130855443,241.7917444563,237.9151047193
ETH,7/13/20,240.22366586,239.4193572732,244.077026534,236.8386734901
ETH,7/14/20,239.3273161658,243.0083433906,245.3246083409,237.5843573271
ETH,7/15/20,240.8414253109,239.5313593297,242.145283665,237.0269581922
ETH,7/16/20,238.4254490792,240.5938874718,241.4743466639,236.7810484981
ETH,7/17/20,233.0853182123,238.4149784216,239.2174144608,230.2432230435
ETH,7/18/20,232.8975949922,233.5424064252,234.5992820468,231.7124909118
ETH,7/19/20,235.7401242173,232.7958737371,237.057444937,232.4669595519
ETH,7/20/20,237.7425541334,236.0131451355,238.1493903712,233.5973430999
ETH,7/21/20,236.0678442243,239.1809758274,239.8136688271,234.3968831918
ETH,7/22/20,245.2152674702,236.1469913183,247.0502209127,235.7492582577
ETH,7/23/20,264.0682844678,245.8905627471,269.0305095585,242.1903047688
ETH,7/24/20,275.8085217294,264.2264986103,280.6860003188,262.2727265921
ETH,7/25/20,282.0835888641,275.7213120686,287.6346626468,268.6070504573
ETH,7/26/20,305.6981196217,279.712563016,307.6532120965,279.6943664679
ETH,7/27/20,312.1649089443,305.7557998871,318.8569499655,300.5163329315
ETH,7/28/20,329.6317211075,311.2393860098,333.5037645767,311.2257033378
ETH,7/29/20,317.1500090147,322.2859019811,327.1706726034,306.229000824
ETH,7/30/20,322.5821788488,317.3983328562,325.4884542828,312.9461628183
ETH,7/31/20,336.2069898243,318.3178662892,342.2068666315,314.8993058941
ETH,8/1/20,346.0277183338,335.2509921303,349.826223511,329.2374484843
ETH,8/2/20,385.3971442278,346.8799144534,393.4227808108,343.7725390932
ETH,8/3/20,376.7304077565,387.6319772246,415.7137670232,329.7443178353
ETH,8/4/20,389.0088526187,372.3310989279,398.1827004586,367.387042744
ETH,8/5/20,391.4719188271,386.3841649531,401.1792016614,381.6972367843
ETH,8/6/20,398.7823155558,389.7739841582,407.3695248685,384.5096976436
ETH,8/7/20,395.0946703368,401.1942824965,403.8119093162,392.8564488164
